individual,condition_h,species,time,photo,measurement,value
Histo_14_March23,HD,OFRA,endemic,,symb_vac,0.61335318
Histo_14_March23,HD,OFRA,endemic,,symb_vac,0.589909421
Histo_14_March23,HD,OFRA,endemic,,symb_vac,0.497182291
Histo_14_March23,HD,OFRA,endemic,,symb_vac,0.427874346
Histo_14_March23,HD,OFRA,endemic,,symb_vac,0.547699144
Histo_14_March23,HD,OFRA,endemic,,symb_vac,0.637461059
Histo_14_March23,HD,OFRA,endemic,,min_symb,20.431
Histo_14_March23,HD,OFRA,endemic,,max_vac,68.246
Histo_14_March23,HD,OFRA,endemic,,avg_symb,28.17526667
Histo_14_March23,HD,OFRA,endemic,,avg_vac,53.5616
Histo_15_March23,HH,PAST,endemic,1,gastro,1
Histo_15_March23,HH,PAST,endemic,,prop_exo,0
Histo_15_March23,HH,PAST,endemic,,degr_symb,1
Histo_15_March23,HH,PAST,endemic,2,gastro,1
Histo_15_March23,HH,PAST,endemic,,prop_exo,0.4
Histo_15_March23,HH,PAST,endemic,,degr_symb,1
Histo_15_March23,HH,PAST,endemic,3,gastro,1
Histo_15_March23,HH,PAST,endemic,,prop_exo,0.111111111
Histo_15_March23,HH,PAST,endemic,,degr_symb,1
Histo_15_March23,HH,PAST,endemic,4,gastro,1
Histo_15_March23,HH,PAST,endemic,,prop_exo,0
Histo_15_March23,HH,PAST,endemic,,degr_symb,1
Histo_15_March23,HH,PAST,endemic,5,gastro,1
Histo_15_March23,HH,PAST,endemic,,prop_exo,0
Histo_15_March23,HH,PAST,endemic,,degr_symb,1
Histo_15_March23,HH,PAST,endemic,,symb_vac,0.555217679
Histo_15_March23,HH,PAST,endemic,,symb_vac,0.561547715
Histo_15_March23,HH,PAST,endemic,,symb_vac,0.603248296
Histo_15_March23,HH,PAST,endemic,,symb_vac,0.483167966
Histo_15_March23,HH,PAST,endemic,,symb_vac,0.47641202
Histo_15_March23,HH,PAST,endemic,,symb_vac,0.53131177
Histo_15_March23,HH,PAST,endemic,,symb_vac,0.501809616
Histo_15_March23,HH,PAST,endemic,,symb_vac,0.542407378
Histo_15_March23,HH,PAST,endemic,,symb_vac,0.561056903
Histo_15_March23,HH,PAST,endemic,,symb_vac,0.532182944
Histo_15_March23,HH,PAST,endemic,,symb_vac,0.506753837
Histo_15_March23,HH,PAST,endemic,,symb_vac,0.582897292
Histo_15_March23,HH,PAST,endemic,,symb_vac,0.548851961
Histo_15_March23,HH,PAST,endemic,,symb_vac,0.453335792
Histo_15_March23,HH,PAST,endemic,,symb_vac,0.591413277
Histo_15_March23,HH,PAST,endemic,,min_symb,23.654
Histo_15_March23,HH,PAST,endemic,,max_vac,90.245
Histo_15_March23,HH,PAST,endemic,,avg_symb,34.76026667
Histo_15_March23,HH,PAST,endemic,,avg_vac,64.86666667
Histo_16_March23,HH,OFRA,endemic,1,gastro,1
Histo_16_March23,HH,OFRA,endemic,,prop_exo,0.229166667
Histo_16_March23,HH,OFRA,endemic,,degr_symb,1
Histo_16_March23,HH,OFRA,endemic,2,gastro,1
Histo_16_March23,HH,OFRA,endemic,,prop_exo,0.210526316
Histo_16_March23,HH,OFRA,endemic,,degr_symb,1
Histo_16_March23,HH,OFRA,endemic,3,gastro,1
Histo_16_March23,HH,OFRA,endemic,,prop_exo,0.2
Histo_16_March23,HH,OFRA,endemic,,degr_symb,1
Histo_16_March23,HH,OFRA,endemic,4,gastro,1
Histo_16_March23,HH,OFRA,endemic,,prop_exo,0.176470588
Histo_16_March23,HH,OFRA,endemic,,degr_symb,1
Histo_16_March23,HH,OFRA,endemic,5,gastro,1
Histo_16_March23,HH,OFRA,endemic,,prop_exo,0
Histo_16_March23,HH,OFRA,endemic,,degr_symb,1
Histo_16_March23,HH,OFRA,endemic,,symb_vac,0.459840575
Histo_16_March23,HH,OFRA,endemic,,symb_vac,0.510664698
Histo_16_March23,HH,OFRA,endemic,,symb_vac,0.525768564
Histo_16_March23,HH,OFRA,endemic,,symb_vac,0.482815524
Histo_16_March23,HH,OFRA,endemic,,symb_vac,0.453047423
Histo_16_March23,HH,OFRA,endemic,,symb_vac,0.465633597
Histo_16_March23,HH,OFRA,endemic,,symb_vac,0.502989201
Histo_16_March23,HH,OFRA,endemic,,symb_vac,0.436859168
Histo_16_March23,HH,OFRA,endemic,,symb_vac,0.554189908
Histo_16_March23,HH,OFRA,endemic,,symb_vac,0.45143333
Histo_16_March23,HH,OFRA,endemic,,symb_vac,0.537981893
Histo_16_March23,HH,OFRA,endemic,,symb_vac,0.539741534
Histo_16_March23,HH,OFRA,endemic,,symb_vac,0.493429651
Histo_16_March23,HH,OFRA,endemic,,symb_vac,0.486648607
Histo_16_March23,HH,OFRA,endemic,,symb_vac,0.570503694
Histo_16_March23,HH,OFRA,endemic,,min_symb,19.802
Histo_16_March23,HH,OFRA,endemic,,max_vac,73.431
Histo_16_March23,HH,OFRA,endemic,,avg_symb,24.66186667
Histo_16_March23,HH,OFRA,endemic,,avg_vac,49.50673333
Histo_17_March23,HD,PAST,endemic,1,gastro,1
Histo_17_March23,HD,PAST,endemic,,prop_exo,0.111111111
Histo_17_March23,HD,PAST,endemic,,degr_symb,1
Histo_17_March23,HD,PAST,endemic,2,gastro,1
Histo_17_March23,HD,PAST,endemic,,prop_exo,0
Histo_17_March23,HD,PAST,endemic,,degr_symb,1
Histo_17_March23,HD,PAST,endemic,3,gastro,1
Histo_17_March23,HD,PAST,endemic,,prop_exo,0
Histo_17_March23,HD,PAST,endemic,,degr_symb,1
Histo_17_March23,HD,PAST,endemic,4,gastro,1
Histo_17_March23,HD,PAST,endemic,,prop_exo,0.076923077
Histo_17_March23,HD,PAST,endemic,,degr_symb,1
Histo_17_March23,HD,PAST,endemic,5,gastro,1
Histo_17_March23,HD,PAST,endemic,,prop_exo,0
Histo_17_March23,HD,PAST,endemic,,degr_symb,1
Histo_17_March23,HD,PAST,endemic,,symb_vac,0.514036818
Histo_17_March23,HD,PAST,endemic,,symb_vac,0.557429598
Histo_17_March23,HD,PAST,endemic,,symb_vac,0.668611803
Histo_17_March23,HD,PAST,endemic,,symb_vac,0.52406425
Histo_17_March23,HD,PAST,endemic,,symb_vac,0.638476221
Histo_17_March23,HD,PAST,endemic,,symb_vac,0.496769866
Histo_17_March23,HD,PAST,endemic,,symb_vac,0.623514811
Histo_17_March23,HD,PAST,endemic,,symb_vac,0.716277504
Histo_17_March23,HD,PAST,endemic,,symb_vac,0.432325446
Histo_17_March23,HD,PAST,endemic,,symb_vac,0.48016937
Histo_17_March23,HD,PAST,endemic,,symb_vac,0.451772465
Histo_17_March23,HD,PAST,endemic,,symb_vac,0.528105236
Histo_17_March23,HD,PAST,endemic,,symb_vac,0.495952631
Histo_17_March23,HD,PAST,endemic,,symb_vac,0.479679242
Histo_17_March23,HD,PAST,endemic,,symb_vac,0.537163749
Histo_17_March23,HD,PAST,endemic,,min_symb,19.331
Histo_17_March23,HD,PAST,endemic,,max_vac,84.981
Histo_17_March23,HD,PAST,endemic,,avg_symb,30.84613333
Histo_17_March23,HD,PAST,endemic,,avg_vac,57.45973333
Histo_18_March23,DD,PAST,endemic,1,gastro,1
Histo_18_March23,DD,PAST,endemic,,prop_exo,0
Histo_18_March23,DD,PAST,endemic,,degr_symb,1
Histo_18_March23,DD,PAST,endemic,2,gastro,1
Histo_18_March23,DD,PAST,endemic,,prop_exo,0
Histo_18_March23,DD,PAST,endemic,,degr_symb,1
Histo_18_March23,DD,PAST,endemic,3,gastro,1
Histo_18_March23,DD,PAST,endemic,,prop_exo,0.266666667
Histo_18_March23,DD,PAST,endemic,,degr_symb,1
Histo_18_March23,DD,PAST,endemic,4,gastro,1
Histo_18_March23,DD,PAST,endemic,,prop_exo,0.2
Histo_18_March23,DD,PAST,endemic,,degr_symb,1
Histo_18_March23,DD,PAST,endemic,5,gastro,1
Histo_18_March23,DD,PAST,endemic,,prop_exo,0.166666667
Histo_18_March23,DD,PAST,endemic,,degr_symb,1
Histo_18_March23,DD,PAST,endemic,,symb_vac,0.591066321
Histo_18_March23,DD,PAST,endemic,,symb_vac,0.444957862
Histo_18_March23,DD,PAST,endemic,,symb_vac,0.447707179
Histo_18_March23,DD,PAST,endemic,,symb_vac,0.618253829
Histo_18_March23,DD,PAST,endemic,,symb_vac,0.512826347
Histo_18_March23,DD,PAST,endemic,,symb_vac,0.560476116
Histo_18_March23,DD,PAST,endemic,,symb_vac,0.583648649
Histo_18_March23,DD,PAST,endemic,,symb_vac,0.597441652
Histo_18_March23,DD,PAST,endemic,,symb_vac,0.630451548
Histo_18_March23,DD,PAST,endemic,,symb_vac,0.452109505
Histo_18_March23,DD,PAST,endemic,,symb_vac,0.39096559
Histo_18_March23,DD,PAST,endemic,,symb_vac,0.583783571
Histo_18_March23,DD,PAST,endemic,,symb_vac,0.433634675
Histo_18_March23,DD,PAST,endemic,,symb_vac,0.557601139
Histo_18_March23,DD,PAST,endemic,,symb_vac,0.511334022
Histo_18_March23,DD,PAST,endemic,,min_symb,19.546
Histo_18_March23,DD,PAST,endemic,,max_vac,76.751
Histo_18_March23,DD,PAST,endemic,,avg_symb,32.21553333
Histo_18_March23,DD,PAST,endemic,,avg_vac,61.3798
Histo_19_March23,HH,PAST,endemic,1,gastro,1
Histo_19_March23,HH,PAST,endemic,,prop_exo,0.1
Histo_19_March23,HH,PAST,endemic,,degr_symb,1
Histo_19_March23,HH,PAST,endemic,2,gastro,1
Histo_19_March23,HH,PAST,endemic,,prop_exo,0
Histo_19_March23,HH,PAST,endemic,,degr_symb,1
Histo_19_March23,HH,PAST,endemic,3,gastro,1
Histo_19_March23,HH,PAST,endemic,,prop_exo,0.125
Histo_19_March23,HH,PAST,endemic,,degr_symb,1
Histo_19_March23,HH,PAST,endemic,4,gastro,1
Histo_19_March23,HH,PAST,endemic,,prop_exo,0
Histo_19_March23,HH,PAST,endemic,,degr_symb,1
Histo_19_March23,HH,PAST,endemic,5,gastro,1
Histo_19_March23,HH,PAST,endemic,,prop_exo,0
Histo_19_March23,HH,PAST,endemic,,degr_symb,1
Histo_19_March23,HH,PAST,endemic,,symb_vac,0.510654563
Histo_19_March23,HH,PAST,endemic,,symb_vac,0.49581073
Histo_19_March23,HH,PAST,endemic,,symb_vac,0.707114665
Histo_19_March23,HH,PAST,endemic,,symb_vac,0.551596639
Histo_19_March23,HH,PAST,endemic,,symb_vac,0.533939394
Histo_19_March23,HH,PAST,endemic,,symb_vac,0.537260886
Histo_19_March23,HH,PAST,endemic,,symb_vac,0.499498713
Histo_19_March23,HH,PAST,endemic,,symb_vac,0.522797471
Histo_19_March23,HH,PAST,endemic,,symb_vac,0.535023259
Histo_19_March23,HH,PAST,endemic,,symb_vac,0.54857991
Histo_19_March23,HH,PAST,endemic,,symb_vac,0.535489566
Histo_19_March23,HH,PAST,endemic,,symb_vac,0.591850131
Histo_19_March23,HH,PAST,endemic,,symb_vac,0.447277041
Histo_19_March23,HH,PAST,endemic,,symb_vac,0.680478375
Histo_19_March23,HH,PAST,endemic,,symb_vac,0.606270894
Histo_19_March23,HH,PAST,endemic,,min_symb,26.019
Histo_19_March23,HH,PAST,endemic,,max_vac,83.224
Histo_19_March23,HH,PAST,endemic,,avg_symb,37.77213333
Histo_19_March23,HH,PAST,endemic,,avg_vac,68.5458
Histo_20_March23,HH,OFRA,endemic,1,gastro,1
Histo_20_March23,HH,OFRA,endemic,,prop_exo,0.125
Histo_20_March23,HH,OFRA,endemic,,degr_symb,1
Histo_20_March23,HH,OFRA,endemic,2,gastro,1
Histo_20_March23,HH,OFRA,endemic,,prop_exo,0.285714286
Histo_20_March23,HH,OFRA,endemic,,degr_symb,1
Histo_20_March23,HH,OFRA,endemic,3,gastro,1
Histo_20_March23,HH,OFRA,endemic,,prop_exo,0.416666667
Histo_20_March23,HH,OFRA,endemic,,degr_symb,1
Histo_20_March23,HH,OFRA,endemic,4,gastro,1
Histo_20_March23,HH,OFRA,endemic,,prop_exo,0.047619048
Histo_20_March23,HH,OFRA,endemic,,degr_symb,1
Histo_20_March23,HH,OFRA,endemic,5,gastro,1
Histo_20_March23,HH,OFRA,endemic,,prop_exo,0
Histo_20_March23,HH,OFRA,endemic,,degr_symb,1
Histo_20_March23,HH,OFRA,endemic,,symb_vac,0.494210413
Histo_20_March23,HH,OFRA,endemic,,symb_vac,0.435852525
Histo_20_March23,HH,OFRA,endemic,,symb_vac,0.540797085
Histo_20_March23,HH,OFRA,endemic,,symb_vac,0.562655832
Histo_20_March23,HH,OFRA,endemic,,symb_vac,0.608447309
Histo_20_March23,HH,OFRA,endemic,,symb_vac,0.593346973
Histo_20_March23,HH,OFRA,endemic,,symb_vac,0.550046494
Histo_20_March23,HH,OFRA,endemic,,symb_vac,0.522159128
Histo_20_March23,HH,OFRA,endemic,,symb_vac,0.448931942
Histo_20_March23,HH,OFRA,endemic,,symb_vac,0.473457155
Histo_20_March23,HH,OFRA,endemic,,symb_vac,0.388503297
Histo_20_March23,HH,OFRA,endemic,,symb_vac,0.478737502
Histo_20_March23,HH,OFRA,endemic,,symb_vac,0.500813472
Histo_20_March23,HH,OFRA,endemic,,symb_vac,0.515768385
Histo_20_March23,HH,OFRA,endemic,,symb_vac,0.460472223
Histo_20_March23,HH,OFRA,endemic,,min_symb,15.673
Histo_20_March23,HH,OFRA,endemic,,max_vac,65.985
Histo_20_March23,HH,OFRA,endemic,,avg_symb,26.33653333
Histo_20_March23,HH,OFRA,endemic,,avg_vac,51.52513333
Histo_21_March23,HH,PAST,endemic,1,gastro,1
Histo_21_March23,HH,PAST,endemic,,prop_exo,0
Histo_21_March23,HH,PAST,endemic,,degr_symb,1
Histo_21_March23,HH,PAST,endemic,2,gastro,1
Histo_21_March23,HH,PAST,endemic,,prop_exo,0.272727273
Histo_21_March23,HH,PAST,endemic,,degr_symb,1
Histo_21_March23,HH,PAST,endemic,3,gastro,1
Histo_21_March23,HH,PAST,endemic,,prop_exo,0
Histo_21_March23,HH,PAST,endemic,,degr_symb,1
Histo_21_March23,HH,PAST,endemic,4,gastro,1
Histo_21_March23,HH,PAST,endemic,,prop_exo,0.25
Histo_21_March23,HH,PAST,endemic,,degr_symb,1
Histo_21_March23,HH,PAST,endemic,5,gastro,1
Histo_21_March23,HH,PAST,endemic,,prop_exo,0
Histo_21_March23,HH,PAST,endemic,,degr_symb,1
Histo_21_March23,HH,PAST,endemic,,symb_vac,0.56256342
Histo_21_March23,HH,PAST,endemic,,symb_vac,0.470021273
Histo_21_March23,HH,PAST,endemic,,symb_vac,0.537544514
Histo_21_March23,HH,PAST,endemic,,symb_vac,0.580518213
Histo_21_March23,HH,PAST,endemic,,symb_vac,0.499096712
Histo_21_March23,HH,PAST,endemic,,symb_vac,0.656344671
Histo_21_March23,HH,PAST,endemic,,symb_vac,0.44291217
Histo_21_March23,HH,PAST,endemic,,symb_vac,0.583934052
Histo_21_March23,HH,PAST,endemic,,symb_vac,0.434973459
Histo_21_March23,HH,PAST,endemic,,symb_vac,0.497573755
Histo_21_March23,HH,PAST,endemic,,symb_vac,0.546774011
Histo_21_March23,HH,PAST,endemic,,symb_vac,0.465671098
Histo_21_March23,HH,PAST,endemic,,symb_vac,0.482233951
Histo_21_March23,HH,PAST,endemic,,symb_vac,0.525959765
Histo_21_March23,HH,PAST,endemic,,symb_vac,0.415655914
Histo_21_March23,HH,PAST,endemic,,min_symb,19.328
Histo_21_March23,HH,PAST,endemic,,max_vac,74.727
Histo_21_March23,HH,PAST,endemic,,avg_symb,30.7396
Histo_21_March23,HH,PAST,endemic,,avg_vac,59.5944
Histo_22_March23,DD,PAST,endemic,1,gastro,1
Histo_22_March23,DD,PAST,endemic,,prop_exo,0
Histo_22_March23,DD,PAST,endemic,,degr_symb,1
Histo_22_March23,DD,PAST,endemic,2,gastro,1
Histo_22_March23,DD,PAST,endemic,,prop_exo,0.111111111
Histo_22_March23,DD,PAST,endemic,,degr_symb,1
Histo_22_March23,DD,PAST,endemic,3,gastro,1
Histo_22_March23,DD,PAST,endemic,,prop_exo,0
Histo_22_March23,DD,PAST,endemic,,degr_symb,0
Histo_22_March23,DD,PAST,endemic,4,gastro,1
Histo_22_March23,DD,PAST,endemic,,prop_exo,0
Histo_22_March23,DD,PAST,endemic,,degr_symb,1
Histo_22_March23,DD,PAST,endemic,5,gastro,1
Histo_22_March23,DD,PAST,endemic,,prop_exo,0
Histo_22_March23,DD,PAST,endemic,,degr_symb,1
Histo_22_March23,DD,PAST,endemic,,symb_vac,0.553629889
Histo_22_March23,DD,PAST,endemic,,symb_vac,0.572180204
Histo_22_March23,DD,PAST,endemic,,symb_vac,0.653152714
Histo_22_March23,DD,PAST,endemic,,symb_vac,0.387973577
Histo_22_March23,DD,PAST,endemic,,symb_vac,0.446409329
Histo_22_March23,DD,PAST,endemic,,symb_vac,0.503518216
Histo_22_March23,DD,PAST,endemic,,symb_vac,0.438397891
Histo_22_March23,DD,PAST,endemic,,symb_vac,0.659209796
Histo_22_March23,DD,PAST,endemic,,symb_vac,0.449426851
Histo_22_March23,DD,PAST,endemic,,symb_vac,0.479873565
Histo_22_March23,DD,PAST,endemic,,symb_vac,0.553223531
Histo_22_March23,DD,PAST,endemic,,symb_vac,0.523426049
Histo_22_March23,DD,PAST,endemic,,symb_vac,0.506456629
Histo_22_March23,DD,PAST,endemic,,symb_vac,0.533179417
Histo_22_March23,DD,PAST,endemic,,symb_vac,0.502873935
Histo_22_March23,DD,PAST,endemic,,min_symb,19.286
Histo_22_March23,DD,PAST,endemic,,max_vac,64.451
Histo_22_March23,DD,PAST,endemic,,avg_symb,27.4918
Histo_22_March23,DD,PAST,endemic,,avg_vac,53.25013333
Histo_23_March23,HD,PAST,endemic,1,gastro,1
Histo_23_March23,HD,PAST,endemic,,prop_exo,0.2
Histo_23_March23,HD,PAST,endemic,,degr_symb,1
Histo_23_March23,HD,PAST,endemic,2,gastro,1
Histo_23_March23,HD,PAST,endemic,,prop_exo,0
Histo_23_March23,HD,PAST,endemic,,degr_symb,1
Histo_23_March23,HD,PAST,endemic,3,gastro,1
Histo_23_March23,HD,PAST,endemic,,prop_exo,0
Histo_23_March23,HD,PAST,endemic,,degr_symb,1
Histo_23_March23,HD,PAST,endemic,4,gastro,1
Histo_23_March23,HD,PAST,endemic,,prop_exo,0.111111111
Histo_23_March23,HD,PAST,endemic,,degr_symb,1
Histo_23_March23,HD,PAST,endemic,5,gastro,1
Histo_23_March23,HD,PAST,endemic,,prop_exo,0.142857143
Histo_23_March23,HD,PAST,endemic,,degr_symb,1
Histo_23_March23,HD,PAST,endemic,,symb_vac,0.570070106
Histo_23_March23,HD,PAST,endemic,,symb_vac,0.550030451
Histo_23_March23,HD,PAST,endemic,,symb_vac,0.583520819
Histo_23_March23,HD,PAST,endemic,,symb_vac,0.527485603
Histo_23_March23,HD,PAST,endemic,,symb_vac,0.46285699
Histo_23_March23,HD,PAST,endemic,,symb_vac,0.620864035
Histo_23_March23,HD,PAST,endemic,,symb_vac,0.507165545
Histo_23_March23,HD,PAST,endemic,,symb_vac,0.483734666
Histo_23_March23,HD,PAST,endemic,,symb_vac,0.490625728
Histo_23_March23,HD,PAST,endemic,,symb_vac,0.591078915
Histo_23_March23,HD,PAST,endemic,,symb_vac,0.647495207
Histo_23_March23,HD,PAST,endemic,,symb_vac,0.540049635
Histo_23_March23,HD,PAST,endemic,,symb_vac,0.590205089
Histo_23_March23,HD,PAST,endemic,,symb_vac,0.532556478
Histo_23_March23,HD,PAST,endemic,,symb_vac,0.455300304
Histo_23_March23,HD,PAST,endemic,,min_symb,25.279
Histo_23_March23,HD,PAST,endemic,,max_vac,92.149
Histo_23_March23,HD,PAST,endemic,,avg_symb,36.60773333
Histo_23_March23,HD,PAST,endemic,,avg_vac,67.15433333
Histo_24_March23,DD,PAST,endemic,1,gastro,1
Histo_24_March23,DD,PAST,endemic,,prop_exo,0.25
Histo_24_March23,DD,PAST,endemic,,degr_symb,1
Histo_24_March23,DD,PAST,endemic,2,gastro,1
Histo_24_March23,DD,PAST,endemic,,prop_exo,0
Histo_24_March23,DD,PAST,endemic,,degr_symb,1
Histo_24_March23,DD,PAST,endemic,3,gastro,1
Histo_24_March23,DD,PAST,endemic,,prop_exo,0.1
Histo_24_March23,DD,PAST,endemic,,degr_symb,1
Histo_24_March23,DD,PAST,endemic,4,gastro,1
Histo_24_March23,DD,PAST,endemic,,prop_exo,0
Histo_24_March23,DD,PAST,endemic,,degr_symb,1
Histo_24_March23,DD,PAST,endemic,5,gastro,1
Histo_24_March23,DD,PAST,endemic,,prop_exo,0.2
Histo_24_March23,DD,PAST,endemic,,degr_symb,1
Histo_24_March23,DD,PAST,endemic,,symb_vac,0.58042492
Histo_24_March23,DD,PAST,endemic,,symb_vac,0.752951911
Histo_24_March23,DD,PAST,endemic,,symb_vac,0.535956702
Histo_24_March23,DD,PAST,endemic,,symb_vac,0.549990825
Histo_24_March23,DD,PAST,endemic,,symb_vac,0.532716821
Histo_24_March23,DD,PAST,endemic,,symb_vac,0.459481801
Histo_24_March23,DD,PAST,endemic,,symb_vac,0.565951069
Histo_24_March23,DD,PAST,endemic,,symb_vac,0.508334041
